Console,Name,Publisher,Developer,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Rating,Ratings Count,Genres,Has Score,Rating Category
PS5,Scorn,Kepler Interactive,Ebb Software,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-14,,,Unknown,0,Sem Avaliação
PS5,Yakuza: Like A Dragon,Sega,Sega,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,4.36,364.0,"Adventure, Action, RPG",1,Excelente
PS5,Warframe,Digital Extremes,Digital Extremes,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,3.42,2099.0,"Shooter, Massively Multiplayer, Action, RPG",1,Bom
PS5,Yooka-Replaylee,Unknown,Playtonic Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Yars Rising,Unknown,WayForward,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Tethered,Secret Sorcery,Secret Sorcery,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-25,2.75,12.0,"Indie, Strategy, Adventure",1,Regular
PS5,Wanderstop,Unknown,Ivy Road,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Sea of Stars,Unknown,Sabotage Studio,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,4.3,120.0,RPG,1,Excelente
PS5,Selfloss,Unknown,Goodwin Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,4.0,"Indie, Adventure, RPG",1,Ruim
PS5,Yohane the Parhelion: Blaze in the Deepblue,Unknown,Inti Creates,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Session: Skate Sim,Unknown,Crea-ture Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,4.0,Simulation,1,Ruim
PS5,Plumbers Don’t Wear Ties,Unknown,Kirin Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Tembo the Badass Elephant,Sega,Game Freak,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-21,3.33,72.0,"Indie, Adventure, Action",1,Bom
PS4,Tadeo Jones y el manuscrito perdido,Deep Silver,U-PLAY Studios,0.0,0.0,0.0,0.0,0.0,0.0,2014-10-31,,,Unknown,0,Sem Avaliação
PS4,The Banner Saga 2,Versus Evil,Stoic Studio,0.0,0.0,0.0,0.0,0.0,0.0,2016-07-26,4.2,347.0,"Strategy, Indie, RPG",1,Excelente
PS4,Tachyon Project,Eclipse Games,Eclipse Games,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-19,0.0,2.0,"Shooter, Indie, Action",1,Ruim
PS5,Scars Above,Unknown,Mad Head Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.04,22.0,"Adventure, Action",1,Bom
PS5,Shadow Labyrinth,Unknown,Bandai Namco Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Dark Pictures: Man of Medan,Bandai Namco Entertainment,Bandai Namco,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-30,,,Unknown,0,Sem Avaliação
PS5,Sakura Swim Club,Unknown,Winged Cloud,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Promenade,Unknown,Holy Cap,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,0.0,"Indie, Platformer, Adventure",1,Ruim
PS5,Project Athia,Square Enix,Square Enix,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-01,,,Unknown,0,Sem Avaliação
PS5,Salt and Sacrifice,Ska Studios,Ska Studios,0.0,0.0,0.0,0.0,0.0,0.0,2022-05-10,3.14,20.0,"Platformer, Action, RPG",1,Bom
PS5,Samurai Maiden,Unknown,SHADE Inc.,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Prodeus,Unknown,Bounding Box Games LLC,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.92,112.0,"Indie, Adventure, Action",1,Bom
PS5,Sand Land,Unknown,"ILCA, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.38,7.0,"Action, RPG",1,Bom
PS5,Planet of Lana,Unknown,Wishfully Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,War Hospital,Unknown,Brave Lamb Studio,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Chainsaw Incident,ORiGO Games,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01,,,Unknown,0,Sem Avaliação
PS5,Scar-Lead Salvation,Unknown,Compile Heart,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Scarlet Nexus,Bandai Namco Entertainment,Bandai Namco Games,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-25,3.61,206.0,"Adventure, Action, RPG",1,Bom
PS5,Wanderer: The Fragments of Fate,Unknown,Mighty Eyes,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,PlateUp!,Unknown,It's happening,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Shadow of the Ninja - Reborn,Unknown,NatsumeAtari,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Binding of Isaac: Rebirth,Nicalis,Nicalis,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-04,4.32,1154.0,"Action, RPG",1,Excelente
PS5,Prison Architect 2,Unknown,Double Eleven,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Xenocider,Unknown,2Dream Coporation,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Wanted: Dead,Unknown,Soleil Software Studio Inc.,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,2.0,26.0,"Shooter, Adventure, Action",1,Regular
PS4,Toren,Versus Evil,Swordtales,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01,2.79,40.0,"Indie, Adventure",1,Regular
PS5,Wo Long: Fallen Dynasty,Unknown,Team Ninja,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.47,108.0,Action,1,Bom
PS4,Toki Tori 2+,Soedesco,Two Tribes,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-07,2.98,61.0,"Casual, Indie, Adventure, Puzzle",1,Regular
PS5,Resident Evil Village: Shadows of Rose,Unknown,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Read Only Memories: NEURODIVER,Unknown,MidBoss,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Return to Monkey Island,Unknown,Terrible Toybox,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,4.06,67.0,"Casual, Adventure, Puzzle",1,Excelente
PS5,Returnal,Sony Interactive Entertainment,Housemarque,1020000.0,0.0,0.0,0.0,0.0,0.0,2021-04-30,4.16,301.0,"Shooter, Action",1,Excelente
PS5,Revenge of the Savage Planet,Unknown,Raccoon Logic Studios Inc.,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Ratchet & Clank: Rift Apart,Sony Interactive Entertainment,Insomniac Games,2720000.0,0.0,0.0,0.0,0.0,0.0,2021-06-11,4.39,396.0,"Adventure, Action",1,Excelente
PS5,Reynatis,Unknown,FuRyu Corporation,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,2.0,"Adventure, Action, RPG",1,Ruim
PS4,The Legend of Korra (2014),Activision,PlatinumGames,0.0,0.0,0.0,0.0,0.0,0.0,2014-10-21,,,Unknown,0,Sem Avaliação
PS5,Wildgate,Unknown,Moonshot Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Ride 5,Unknown,Milestone S.r.l.,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Rider's Spirits,Unknown,Genki,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Wild Hearts,Unknown,Omega Force,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,2.93,28.0,"Adventure, Action",1,Regular
PS5,Wild Bastards,Unknown,Blue Manchu,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,World of Tanks,Unknown,Wargaming.net,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Walking Dead: Michonne,Telltale Games,Telltale Games,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-28,3.34,447.0,"Adventure, Action",1,Bom
PS5,Ratatan,Unknown,Ratata Arts,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Riders Republic,Unknown,Ubisoft Annecy,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.31,80.0,"Massively Multiplayer, Action, Sports",1,Bom
PS5,Wheel World,Unknown,Messhof,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.83,6.0,"Racing, Adventure, Sports",1,Bom
PS5,Rise of Industry 2,Unknown,SomaSim,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Rollers of the Realm,Atlus,Phantom Compass,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,3.16,25.0,"Adventure, Action, RPG, Casual, Arcade, Indie",1,Bom
PS5,Whateverland,Unknown,Caligari Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Welcome to ParadiZe,Unknown,EKO Software,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Rock of Ages II: Bigger and Boulder,Atlus,ACE Team,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01,,,Unknown,0,Sem Avaliação
PS5,We Were Here Forever,Unknown,Total Mayhem Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Last of Us Part II,Sony Interactive Entertainment,Naughty Dog,10300000.0,0.0,0.0,0.0,0.0,0.0,2020-06-19,4.41,1929.0,"Shooter, Adventure, Action",1,Excelente
PS5,Worldless,Unknown,Noname Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Return to Grace,Unknown,Creative Bytes Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Rocketbirds 2: Evolution,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-31,2.74,72.0,"Platformer, Action",1,Regular
PS4,The Jumping Fries: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,World War Z Aftermath,Unknown,Saber Interactive,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Wizardry: Proving Grounds of the Mad Overlord (2023),Unknown,Digital Eclipse,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Tomorrow Children,Sony Interactive Entertainment,Q Games,0.0,0.0,0.0,0.0,0.0,0.0,2016-09-06,2.45,55.0,Action,1,Regular
PS5,Recompile,Unknown,Phigames,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,2.76,29.0,"Indie, Adventure, Action",1,Regular
PS5,Ready or Not,Unknown,VOID Interactive,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Record of Lodoss War: Deedlit in Wonder Labyrinth,Unknown,Team Ladybug,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,4.1,59.0,"Platformer, Action",1,Excelente
PS4,The Swapper,Curve Studios,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-25,3.53,527.0,"Adventure, Action, Puzzle, Indie, Platformer",1,Bom
PS5,Redout 2,Unknown,34BigThings srl,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,2.5,6.0,"Racing, Action, Sports",1,Regular
PS5,Reel Fishing: Days of Summer,Unknown,Natsume,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Rematch,Unknown,Sloclap,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Witch Rise,Unknown,lightUP,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Remnant 2,Unknown,Gunfire Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.8,91.0,"Shooter, Arcade, Action",1,Bom
PS5,Rendering Ranger: R² [Rewind],Unknown,Rainbow Arts,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Unfinished Swan,Sony Computer Entertainment,Idol Minds Digital Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,2014-10-28,3.56,368.0,"Indie, Adventure, Puzzle",1,Bom
PS5,Research and Destroy,Unknown,Implausible Industries,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Pinball Arcade,FarSight Studios,FarSight Studios,0.0,0.0,0.0,0.0,0.0,0.0,2013-11-15,0.0,1.0,"Arcade, Simulation",1,Ruim
PS5,Wonder Boy Anniversary Collection,Unknown,Bliss Brain,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Resident Evil 4 (2023),Capcom,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,2023-03-24,,,Unknown,0,Sem Avaliação
PS5,Resident Evil 4: Separate Ways,Unknown,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Resident Evil 8: Village,Capcom,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-07,,,Unknown,0,Sem Avaliação
PS5,Resident Evil Re:Verse,Unknown,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,1.51,69.0,"Shooter, Action",1,Ruim
PS5,Resident Evil Requiem,Unknown,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Resident Evil Village - Winters' Expansion,Unknown,Capcom,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Vanishing of Ethan Carter,The Astronauts,The Astronauts,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-15,3.76,688.0,"Indie, Adventure, Action",1,Bom
PS5,Wordbreaker by POWGI,Unknown,Lightwood Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Rogue Legacy,Cellar Door Games,Cellar Door Games,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-29,3.87,916.0,"Platformer, Indie, Action, RPG",1,Bom
PS5,We Love Katamari Reroll+ Royal Reverie,Unknown,Namco Bandai Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Last Tinker: City of Colors,LOOT Entertainment,Mimimi Productions,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-19,2.73,33.0,"Indie, Adventure, Action",1,Regular
PS5,Shantae: Half-Genie Hero Ultimate Edition,Unknown,WayForward,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Rise of the Ronin,Unknown,Team Ninja,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.27,26.0,"Adventure, Action, RPG",1,Bom
PS5,Rocksmith+,Unknown,Ubisoft,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,2.0,"Casual, Simulation",1,Ruim
PS5,Rogue Company,Unknown,First Watch Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Onigiri: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Nuggets: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Race Journey,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-13,,,Unknown,0,Sem Avaliação
PS4,Tiny Brains,505 Games,Spearhead Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,2013-12-03,2.94,30.0,"Adventure, Action, Puzzle, Casual, Indie",1,Regular
PS5,Roller Champions,Unknown,Ubisoft Montreal,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.2,28.0,"Racing, Action, Sports",1,Bom
PS4,Tiny Troopers Joint Ops,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2014-11-18,2.28,54.0,"Casual, Shooter",1,Regular
PS5,Rollerdrome,Private Division,Roll7,0.0,0.0,0.0,0.0,0.0,0.0,2022-08-16,3.64,54.0,"Shooter, Indie, Action, Sports",1,Bom
PS5,Wayfinder,Unknown,Airship Syndicate,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Titan Souls,Devolver Digital,Acid Nerve,0.0,0.0,0.0,0.0,0.0,0.0,2015-04-14,3.34,527.0,"Indie, Action",1,Bom
PS4,The Jumping Noodles: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Romance of the Three Kingdoms 8 Remake,Unknown,Koei Tecmo Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Muffin: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Lasagne: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Kebab: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Hot Dog: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Wizordum,Unknown,Emberheart Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Roots of Pacha,Crytivo Games,Soda Den,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-01,,,Unknown,0,Sem Avaliação
PS5,Wavetale,Unknown,Thunderful Development,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Raccoo Venture,Unknown,Diego Ras,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Watch Dogs Legion,Ubisoft,Ubisoft Toronto,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-12,,,Unknown,0,Sem Avaliação
PS5,RWBY: Arrowfell,Unknown,WayForward,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,ToeJam & Earl: Back in the Groove,HumaNature Studios,HumaNature Studios,10000.0,0.0,0.0,0.0,0.0,0.0,2019-03-01,3.53,18.0,"Platformer, Adventure",1,Bom
PS5,Wuthering Waves,Unknown,Kuro Game,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,4.08,25.0,"Adventure, Action, RPG",1,Excelente
PS5,WrestleQuest,Unknown,Mega Cat Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Race Journey: Nitro,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-04,,,Unknown,0,Sem Avaliação
PS4,The Jumping Pasta: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The King of Fighters 2000,SNK Playmore,Trigger Apps,0.0,0.0,0.0,0.0,0.0,0.0,2016-05-03,3.66,28.0,"Arcade, Action, Fighting",1,Bom
PS5,River City Girls,Unknown,WayForward Technologies,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Rainbow Cotton,Unknown,Success,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Witness,"Thekla, Inc.",Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-26,4.01,1274.0,"Indie, Adventure, Puzzle",1,Excelente
PS5,We Are OFK,Unknown,Team OFK,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,5.0,"Indie, Adventure",1,Ruim
PS5,River City Girls 2,Unknown,WayForward,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,4.26,18.0,"Adventure, Action, RPG",1,Excelente
PS5,Road 96,Unknown,DigixArt,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.94,256.0,"Indie, Adventure, Action",1,Bom
PS5,Road 96: Mile 0,Unknown,DigixArt,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Worms Rumble,Unknown,Team17,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,2.54,107.0,"Shooter, Action, Casual, Strategy, Indie, Platformer",1,Regular
PS5,RoadCraft,Unknown,Saber Interactive,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Wreckfest 2,THQ Nordic,BugBear,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01,,,Unknown,0,Sem Avaliação
PS5,RoboCop: Rogue City,Unknown,Teyon,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.98,137.0,"Adventure, Action",1,Bom
PS4,The Jumping Wrap: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-19,,,Unknown,0,Sem Avaliação
PS4,The Jumping Pizza: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Sushi: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Soda: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Sandwich: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,There Came an Echo,Iridium,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2015-02-24,2.58,12.0,"Strategy, Indie",1,Regular
PS4,The Jumping Quesadilla: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Pumpkin: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Pumpkin - Halloween Edition: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Rocket Knight Adventures: Re-Sparked,Unknown,Konami,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Rocket Racing,Unknown,Psyonix,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,1.0,Racing,1,Ruim
PS4,The Jumping Pumpkin - Halloween Edition,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Rage of the Dragons NEO,Unknown,QUByte Interactive,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,The Jumping Gingerbread: TURBO,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Trinity Trigger,Unknown,FuRyu Corporation,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,0.0,0.0,"Action, RPG",1,Ruim
PS4,Switch Galaxy Ultra,Atomicom,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,2015-01-01,2.36,50.0,"Racing, Indie, Action",1,Regular
PS5,Shantae: Risky's Revenge - Director's Cut,Unknown,WayForward,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Under Night In-Birth II [Sys:Celes],Unknown,French-Bread,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS4,Shiness: The Lightning Kingdom,Focus Home Interactive,Enigami SAS,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-18,2.56,27.0,"Indie, Adventure, Action, RPG",1,Regular
PS5,The Dark Pictures Anthology: House of Ashes,Unknown,Supermassive Games Ltd.,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.9,350.0,"Adventure, Action",1,Bom
PS5,The Cub,Unknown,Demagog Studio,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,The Crew Motorfest,Unknown,Ubisoft,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,The Case of the Golden Idol: The Spider of Lanka,Unknown,Color Gray Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,The Case of the Golden Idol: The Lemurian Vampire,Unknown,Color Gray Games,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,The Callisto Protocol - Final Transmission,Unknown,Striking Distance Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,The Callisto Protocol,Unknown,Striking Distance Studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.51,238.0,"Adventure, Action",1,Bom
PS5,The Binding of Isaac: Repentance,Unknown,Edmund McMillen,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,4.68,121.0,Action,1,Excelente
PS5,The Alters,Unknown,11 bit studios,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,4.38,48.0,Adventure,1,Excelente
PS5,Under The Waves,Unknown,Parallel Studio,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,3.52,19.0,"Indie, Adventure, Action",1,Bom
PS5,Tetris Forever,Unknown,Digital Eclipse,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,,,Unknown,0,Sem Avaliação
PS5,Test Drive Unlimited Solar Crown,Unknown,KT Racing,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Date,2.71,14.0,"Racing, Massively Multiplayer, Simulation",1,Regular
